epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,10288.4,0.99317,1.2602,1.33229,0.73809,0.65189,0.69493,0.54607,0.9004,1.2058,1.31868,0.005842,0.005842,0.005842
44,10525,0.98239,1.24229,1.324,0.74867,0.64781,0.69711,0.54784,0.90188,1.20049,1.31848,0.005743,0.005743,0.005743
45,10761.6,0.97597,1.23211,1.31995,0.74813,0.64716,0.69843,0.54998,0.90228,1.19329,1.3175,0.005644,0.005644,0.005644
46,10998.5,0.98599,1.24296,1.32693,0.7547,0.64664,0.69929,0.55136,0.90061,1.1885,1.31523,0.005545,0.005545,0.005545
47,11235.7,0.97479,1.21911,1.32302,0.75054,0.65306,0.7004,0.55109,0.89806,1.18091,1.31367,0.005446,0.005446,0.005446
48,11473.6,0.97559,1.21797,1.3202,0.74452,0.65746,0.70029,0.55224,0.8973,1.17602,1.31328,0.005347,0.005347,0.005347
49,11712.2,0.97201,1.20332,1.31532,0.76067,0.64521,0.6996,0.55259,0.89648,1.17257,1.31234,0.005248,0.005248,0.005248
50,11949.8,0.96748,1.19467,1.31326,0.75757,0.648,0.70039,0.55262,0.89743,1.1709,1.31241,0.005149,0.005149,0.005149
51,12187.2,0.96048,1.18211,1.30843,0.76297,0.64438,0.70086,0.55382,0.89671,1.16705,1.31145,0.00505,0.00505,0.00505
52,12425,0.95916,1.17961,1.30891,0.76606,0.6461,0.70193,0.55548,0.89579,1.16585,1.31015,0.004951,0.004951,0.004951
53,12663.2,0.96268,1.17667,1.31088,0.75321,0.6522,0.70276,0.55561,0.89632,1.16413,1.31034,0.004852,0.004852,0.004852
54,12902.1,0.94962,1.16411,1.29847,0.75486,0.65228,0.70355,0.55607,0.8965,1.16201,1.30993,0.004753,0.004753,0.004753
55,13142.4,0.95675,1.16767,1.30349,0.75497,0.6538,0.70355,0.55608,0.89676,1.16094,1.31,0.004654,0.004654,0.004654
56,13381.6,0.93936,1.14608,1.29568,0.7661,0.64823,0.704,0.55674,0.89693,1.15973,1.30957,0.004555,0.004555,0.004555
57,13620.9,0.94707,1.1485,1.29746,0.76906,0.64729,0.70458,0.55759,0.89721,1.15865,1.3094,0.004456,0.004456,0.004456
58,13860.7,0.93875,1.13474,1.2916,0.77075,0.64852,0.70447,0.55801,0.8977,1.15659,1.30999,0.004357,0.004357,0.004357
59,14100.2,0.94518,1.14662,1.2958,0.7718,0.64946,0.70549,0.55913,0.89765,1.15506,1.30956,0.004258,0.004258,0.004258
60,14340.6,0.93827,1.12712,1.2856,0.77466,0.64824,0.70604,0.56016,0.89707,1.15409,1.30864,0.004159,0.004159,0.004159
61,14580.6,0.93682,1.12623,1.29083,0.77155,0.65055,0.70697,0.56116,0.89639,1.15338,1.30818,0.00406,0.00406,0.00406
62,14820.6,0.93971,1.11954,1.28929,0.76799,0.65435,0.70786,0.56217,0.89601,1.15282,1.30787,0.003961,0.003961,0.003961
63,15060,0.92737,1.09813,1.27787,0.76499,0.65444,0.70805,0.56272,0.89524,1.15166,1.30675,0.003862,0.003862,0.003862
64,15299.6,0.92538,1.10212,1.28148,0.76504,0.65433,0.70896,0.56236,0.89435,1.15166,1.30501,0.003763,0.003763,0.003763
65,15538.9,0.92634,1.08806,1.27661,0.76431,0.65476,0.70872,0.56244,0.89398,1.15124,1.30472,0.003664,0.003664,0.003664
66,15778.5,0.92074,1.08761,1.27641,0.7684,0.65114,0.70904,0.56245,0.8941,1.14998,1.30451,0.003565,0.003565,0.003565
67,16018,0.91543,1.07719,1.27337,0.77013,0.65172,0.70974,0.56354,0.89438,1.14947,1.30439,0.003466,0.003466,0.003466
68,16258.3,0.92589,1.08208,1.27702,0.7686,0.65174,0.70999,0.5635,0.89426,1.14832,1.30371,0.003367,0.003367,0.003367
69,16501.7,0.91984,1.06968,1.27189,0.76249,0.65711,0.71079,0.56453,0.89455,1.14737,1.30384,0.003268,0.003268,0.003268
70,16743.8,0.91583,1.07261,1.2747,0.76081,0.65456,0.71064,0.5648,0.89397,1.1466,1.30328,0.003169,0.003169,0.003169
71,16987.3,0.90804,1.06419,1.26711,0.76386,0.65501,0.71046,0.56404,0.89337,1.14562,1.30277,0.00307,0.00307,0.00307
72,17230,0.90584,1.06161,1.26349,0.76323,0.6579,0.71057,0.56441,0.89363,1.14541,1.30269,0.002971,0.002971,0.002971
73,17472.7,0.90576,1.05591,1.26429,0.76262,0.65962,0.71079,0.56483,0.89323,1.14503,1.30248,0.002872,0.002872,0.002872
74,17714.6,0.90421,1.04975,1.26413,0.7686,0.65456,0.71079,0.56516,0.89299,1.14463,1.30216,0.002773,0.002773,0.002773
75,17956.4,0.9013,1.04006,1.26003,0.77067,0.65463,0.71102,0.56544,0.89275,1.14446,1.30168,0.002674,0.002674,0.002674
76,18198.6,0.89675,1.03214,1.25476,0.77494,0.6516,0.71127,0.56491,0.89329,1.14422,1.3021,0.002575,0.002575,0.002575
77,18440.9,0.90182,1.04008,1.25842,0.77742,0.64776,0.71124,0.56547,0.8933,1.1433,1.30177,0.002476,0.002476,0.002476
78,18683.6,0.89179,1.02765,1.25317,0.77929,0.64519,0.71152,0.56597,0.89298,1.14288,1.30133,0.002377,0.002377,0.002377
79,18925.3,0.89827,1.02298,1.25606,0.78057,0.64328,0.7119,0.56616,0.89289,1.1425,1.30118,0.002278,0.002278,0.002278
80,19166.8,0.88905,1.01627,1.25076,0.783,0.64278,0.71236,0.5662,0.89302,1.14162,1.30159,0.002179,0.002179,0.002179
81,19407,0.88831,1.01564,1.24982,0.78278,0.64524,0.71284,0.56667,0.89255,1.14094,1.30106,0.00208,0.00208,0.00208
82,19648.1,0.8865,1.0049,1.24872,0.78443,0.64303,0.71294,0.5666,0.89273,1.14074,1.30095,0.001981,0.001981,0.001981
83,19890.7,0.88473,0.99916,1.24919,0.78364,0.64063,0.71284,0.56673,0.89259,1.14138,1.30066,0.001882,0.001882,0.001882
84,20132.6,0.88212,1.00728,1.24905,0.78113,0.64599,0.71316,0.56704,0.89245,1.14173,1.30068,0.001783,0.001783,0.001783
85,20373.5,0.888,1.00769,1.24838,0.78314,0.64441,0.71315,0.56714,0.89289,1.14175,1.30136,0.001684,0.001684,0.001684
86,20614.7,0.87382,0.99008,1.24053,0.78342,0.64424,0.71369,0.5676,0.89289,1.14141,1.30147,0.001585,0.001585,0.001585
87,20856.7,0.87818,0.97798,1.24232,0.78322,0.64393,0.71376,0.56725,0.89253,1.14163,1.30111,0.001486,0.001486,0.001486
88,21101.1,0.87535,0.98431,1.24188,0.78261,0.64621,0.71349,0.56782,0.89248,1.1416,1.30099,0.001387,0.001387,0.001387
89,21343.5,0.87205,0.97628,1.2358,0.78391,0.6465,0.71369,0.56795,0.89214,1.14181,1.30073,0.001288,0.001288,0.001288
90,21586.7,0.87106,0.9772,1.23621,0.78521,0.64524,0.71405,0.56807,0.89223,1.14124,1.30087,0.001189,0.001189,0.001189
91,21828,0.80811,0.81274,1.2001,0.78379,0.64791,0.71422,0.56798,0.89195,1.14071,1.30068,0.00109,0.00109,0.00109
92,22066.1,0.79893,0.78865,1.19329,0.7845,0.64862,0.71458,0.56811,0.89145,1.13901,1.30019,0.000991,0.000991,0.000991
93,22304.5,0.80069,0.79416,1.19617,0.78554,0.64862,0.71459,0.56855,0.891,1.13699,1.29981,0.000892,0.000892,0.000892
94,22542,0.79885,0.78394,1.1963,0.78093,0.65071,0.71508,0.56901,0.89072,1.13565,1.29975,0.000793,0.000793,0.000793
95,22779.2,0.78732,0.76778,1.1864,0.78171,0.65162,0.71492,0.56938,0.89025,1.13432,1.29958,0.000694,0.000694,0.000694
96,23017.7,0.79155,0.76729,1.19069,0.77027,0.65729,0.71562,0.56932,0.88979,1.13323,1.2991,0.000595,0.000595,0.000595
97,23254.8,0.79021,0.7654,1.18567,0.76712,0.65784,0.7159,0.57005,0.88941,1.13213,1.29904,0.000496,0.000496,0.000496
98,23492.1,0.77802,0.7514,1.17665,0.76777,0.65885,0.71605,0.57006,0.88943,1.13159,1.2994,0.000397,0.000397,0.000397
99,23730.1,0.78155,0.75825,1.18439,0.76434,0.65922,0.71615,0.57026,0.88946,1.1307,1.29975,0.000298,0.000298,0.000298
100,23967.9,0.77604,0.74735,1.17699,0.77809,0.64891,0.71637,0.57025,0.88919,1.13055,1.29968,0.000199,0.000199,0.000199
