epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,12727,0.98353,1.24489,1.31891,0.72598,0.64225,0.69125,0.54616,0.90165,1.22798,1.32081,0.005842,0.005842,0.005842
44,13022.8,0.97343,1.21906,1.31223,0.74605,0.63593,0.69094,0.54559,0.89948,1.22501,1.32033,0.005743,0.005743,0.005743
45,13318.9,0.96614,1.21733,1.30934,0.75417,0.62991,0.69084,0.5462,0.89791,1.22228,1.31963,0.005644,0.005644,0.005644
46,13615.4,0.97752,1.22265,1.3157,0.73202,0.64164,0.69317,0.54481,0.8963,1.21282,1.31746,0.005545,0.005545,0.005545
47,13911.5,0.96299,1.19605,1.30938,0.73212,0.64183,0.69442,0.54647,0.8974,1.20818,1.31731,0.005446,0.005446,0.005446
48,14207.7,0.96223,1.19664,1.30619,0.73643,0.63818,0.69479,0.54804,0.89671,1.20673,1.3157,0.005347,0.005347,0.005347
49,14504.4,0.95675,1.17768,1.30572,0.7329,0.6429,0.69573,0.54946,0.89454,1.19915,1.31351,0.005248,0.005248,0.005248
50,14800.7,0.95201,1.16581,1.30052,0.7389,0.64268,0.69663,0.55034,0.89254,1.19512,1.31133,0.005149,0.005149,0.005149
51,15097.2,0.95009,1.16159,1.29731,0.72839,0.65146,0.69923,0.55238,0.89408,1.19352,1.31269,0.00505,0.00505,0.00505
52,15393.6,0.94813,1.1499,1.29539,0.73713,0.64446,0.69992,0.55341,0.89295,1.19206,1.3122,0.004951,0.004951,0.004951
53,15690.4,0.94925,1.15216,1.29751,0.75211,0.63606,0.70115,0.55546,0.89227,1.19155,1.31086,0.004852,0.004852,0.004852
54,15987.2,0.93748,1.13735,1.28459,0.76727,0.63318,0.70202,0.55594,0.89072,1.1893,1.30903,0.004753,0.004753,0.004753
55,16284.4,0.94222,1.1392,1.28848,0.76037,0.6384,0.70316,0.55723,0.89046,1.18636,1.3088,0.004654,0.004654,0.004654
56,16581.2,0.9251,1.11752,1.28262,0.76053,0.64176,0.7046,0.55778,0.89005,1.18456,1.30833,0.004555,0.004555,0.004555
57,16877.8,0.93072,1.11563,1.28203,0.76422,0.64062,0.70441,0.55823,0.89029,1.18505,1.30873,0.004456,0.004456,0.004456
58,17174.8,0.92616,1.10812,1.27763,0.77042,0.64062,0.70548,0.55923,0.89032,1.18385,1.30856,0.004357,0.004357,0.004357
59,17471.7,0.92802,1.11164,1.28134,0.76839,0.64132,0.70608,0.55958,0.89007,1.18401,1.30805,0.004258,0.004258,0.004258
60,17768.5,0.92451,1.09572,1.27252,0.76977,0.64171,0.70712,0.55985,0.8897,1.18314,1.30738,0.004159,0.004159,0.004159
61,18065.3,0.92098,1.08889,1.2755,0.77487,0.63977,0.70796,0.56029,0.88945,1.18302,1.3072,0.00406,0.00406,0.00406
62,18362.1,0.92468,1.08508,1.27447,0.77661,0.6401,0.70828,0.56041,0.88891,1.18189,1.30649,0.003961,0.003961,0.003961
63,18658.7,0.9095,1.05972,1.26279,0.772,0.64151,0.70872,0.5609,0.88827,1.18037,1.30567,0.003862,0.003862,0.003862
64,18955.5,0.90881,1.06324,1.26561,0.77518,0.64156,0.70982,0.56232,0.88749,1.17914,1.30427,0.003763,0.003763,0.003763
65,19252.4,0.90942,1.0511,1.26033,0.77203,0.64395,0.71003,0.56336,0.88703,1.17795,1.30374,0.003664,0.003664,0.003664
66,19549.4,0.90431,1.04659,1.26128,0.77682,0.64202,0.70982,0.56321,0.88695,1.17655,1.30385,0.003565,0.003565,0.003565
67,19846.2,0.89604,1.04409,1.25626,0.77518,0.64372,0.71003,0.56375,0.88618,1.17473,1.30325,0.003466,0.003466,0.003466
68,20143.2,0.90744,1.04164,1.26145,0.77856,0.6433,0.71006,0.5638,0.88549,1.17387,1.30245,0.003367,0.003367,0.003367
