epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,619.935,1.94617,4.14521,2.10769,0.05591,0.14249,0.04042,0.02017,1.68087,6.03688,2.05213,0.00332817,0.00332817,0.0700464
2,1241.25,1.57993,3.28329,1.72733,0.17406,0.22074,0.10436,0.06342,1.52024,3.56513,1.84416,0.00652961,0.00652961,0.0399145
3,1857.82,1.50844,3.00045,1.64967,0.21353,0.28165,0.17284,0.10972,1.37413,3.06962,1.71739,0.00959904,0.00959904,0.00965064
4,2474.72,1.43894,2.7889,1.59468,0.28142,0.33414,0.2299,0.15354,1.25278,3.00478,1.61893,0.009406,0.009406,0.009406
5,3091.78,1.39205,2.62525,1.56033,0.3414,0.32708,0.27702,0.18725,1.23791,2.49629,1.61586,0.009208,0.009208,0.009208
6,3710.9,1.35722,2.48631,1.51864,0.4417,0.39772,0.38023,0.26623,1.17265,2.23093,1.52912,0.00901,0.00901,0.00901
7,4330.54,1.32267,2.39596,1.50371,0.47852,0.43297,0.41887,0.29328,1.16205,2.20468,1.50799,0.008812,0.008812,0.008812
8,4948.78,1.29677,2.29327,1.48056,0.505,0.44348,0.44366,0.31847,1.15618,2.05439,1.49411,0.008614,0.008614,0.008614
9,5566.91,1.27179,2.22017,1.45719,0.52334,0.46322,0.45651,0.33338,1.10516,1.97995,1.45699,0.008416,0.008416,0.008416
10,6185.68,1.25336,2.15191,1.44424,0.58623,0.48822,0.50591,0.37276,1.07729,1.95013,1.41425,0.008218,0.008218,0.008218
11,6804.71,1.23822,2.08638,1.43538,0.53085,0.50365,0.50491,0.37234,1.05462,1.88225,1.41143,0.00802,0.00802,0.00802
12,7424.69,1.221,2.03652,1.42296,0.59388,0.5281,0.54755,0.41196,1.0232,1.75866,1.39,0.007822,0.007822,0.007822
13,8044.03,1.20836,1.97835,1.4098,0.62682,0.53726,0.56652,0.42725,1.01725,1.71338,1.37531,0.007624,0.007624,0.007624
14,8663.05,1.1944,1.93922,1.40303,0.65167,0.54941,0.5784,0.43356,1.02323,1.68585,1.37712,0.007426,0.007426,0.007426
15,9279.46,1.18134,1.88952,1.39066,0.62496,0.55846,0.59021,0.44248,1.00526,1.63057,1.35459,0.007228,0.007228,0.007228
16,9898.18,1.1695,1.864,1.38809,0.68478,0.53986,0.60322,0.45676,0.98532,1.58869,1.34114,0.00703,0.00703,0.00703
17,10517.5,1.16011,1.82245,1.37916,0.70449,0.55245,0.61294,0.46769,0.9774,1.54907,1.33857,0.006832,0.006832,0.006832
18,11135.8,1.15067,1.76871,1.36594,0.68749,0.57138,0.62322,0.47861,0.98266,1.51363,1.33646,0.006634,0.006634,0.006634
19,11754.1,1.13763,1.75837,1.35886,0.6981,0.5664,0.62788,0.48344,0.97496,1.5067,1.33653,0.006436,0.006436,0.006436
20,12372.8,1.1224,1.70133,1.3538,0.70181,0.59912,0.64461,0.49839,0.9683,1.45781,1.32186,0.006238,0.006238,0.006238
21,12990.9,1.12272,1.69018,1.35249,0.72166,0.58723,0.65055,0.50645,0.93994,1.44922,1.30971,0.00604,0.00604,0.00604
22,13608.8,1.11522,1.66964,1.34485,0.72657,0.60013,0.65552,0.50931,0.94665,1.42467,1.30936,0.005842,0.005842,0.005842
23,14227.2,1.1066,1.63538,1.33552,0.71262,0.60731,0.66149,0.51685,0.94622,1.40254,1.30836,0.005644,0.005644,0.005644
24,14846.5,1.09367,1.62564,1.34124,0.71526,0.62073,0.66505,0.51978,0.94245,1.39403,1.30185,0.005446,0.005446,0.005446
25,15464.1,1.08752,1.5829,1.32538,0.71231,0.61225,0.66349,0.52063,0.9238,1.39732,1.29387,0.005248,0.005248,0.005248
26,16090.4,1.08642,1.56454,1.32156,0.75091,0.60409,0.6708,0.52976,0.92711,1.37955,1.29615,0.00505,0.00505,0.00505
27,16715.7,1.07181,1.54886,1.31868,0.72634,0.61615,0.67262,0.53203,0.92855,1.37897,1.30104,0.004852,0.004852,0.004852
28,17340.8,1.06316,1.51118,1.31196,0.72466,0.62006,0.67277,0.53098,0.92709,1.37056,1.29248,0.004654,0.004654,0.004654
29,17963.7,1.04948,1.4904,1.30604,0.73919,0.60804,0.67864,0.53639,0.92241,1.3691,1.29399,0.004456,0.004456,0.004456
30,18587.3,1.05348,1.49159,1.30798,0.71506,0.64125,0.68208,0.54123,0.92311,1.36027,1.29475,0.004258,0.004258,0.004258
31,19213.3,1.03924,1.45129,1.29878,0.72623,0.62814,0.67907,0.53768,0.92471,1.34928,1.29175,0.00406,0.00406,0.00406
32,19841.4,1.04223,1.44219,1.29342,0.70414,0.64616,0.68132,0.54332,0.92063,1.34253,1.28896,0.003862,0.003862,0.003862
33,20473.8,1.03323,1.42165,1.28965,0.75777,0.62314,0.68831,0.54711,0.91981,1.32996,1.28409,0.003664,0.003664,0.003664
34,21101.7,1.02239,1.4051,1.2861,0.73971,0.6408,0.69372,0.55103,0.91791,1.31613,1.28491,0.003466,0.003466,0.003466
35,21727.1,1.02537,1.39731,1.28637,0.75274,0.63564,0.69549,0.55303,0.91421,1.30209,1.2795,0.003268,0.003268,0.003268
36,22354,1.02043,1.39099,1.28527,0.76966,0.6214,0.69708,0.55408,0.91218,1.29893,1.27673,0.00307,0.00307,0.00307
37,22977.8,1.01293,1.36861,1.27522,0.79531,0.61948,0.69672,0.55338,0.90947,1.30193,1.27367,0.002872,0.002872,0.002872
38,23603.4,1.01038,1.35081,1.27365,0.78778,0.61678,0.69855,0.55664,0.90923,1.30757,1.27148,0.002674,0.002674,0.002674
39,24229,0.99433,1.32324,1.26466,0.78645,0.61898,0.69754,0.5569,0.90893,1.30454,1.27222,0.002476,0.002476,0.002476
40,24854.4,0.99604,1.32042,1.26981,0.78056,0.61956,0.69932,0.55721,0.90804,1.30358,1.27078,0.002278,0.002278,0.002278
41,25481.9,0.92217,1.09618,1.24192,0.79829,0.60787,0.69897,0.55881,0.90502,1.30788,1.26806,0.00208,0.00208,0.00208
42,26106.4,0.90912,1.07867,1.23118,0.7592,0.63104,0.69834,0.55966,0.90037,1.30828,1.26803,0.001882,0.001882,0.001882
43,26729.3,0.9103,1.06072,1.22775,0.7789,0.62573,0.69935,0.56053,0.89277,1.3175,1.26856,0.001684,0.001684,0.001684
44,27350.6,0.89598,1.04107,1.21639,0.77579,0.62852,0.70244,0.56298,0.89368,1.3145,1.26893,0.001486,0.001486,0.001486
45,27973,0.89056,1.02398,1.21409,0.77124,0.62998,0.70317,0.56415,0.89369,1.31375,1.26694,0.001288,0.001288,0.001288
46,28594.6,0.89498,1.0153,1.21262,0.7701,0.62986,0.70284,0.56478,0.88946,1.31683,1.26423,0.00109,0.00109,0.00109
47,29216,0.87561,0.98825,1.20423,0.76879,0.62905,0.70195,0.565,0.89027,1.31353,1.26367,0.000892,0.000892,0.000892
48,29836.6,0.88092,0.99008,1.20479,0.78063,0.62053,0.70239,0.56594,0.88934,1.3161,1.2631,0.000694,0.000694,0.000694
49,30458.3,0.87322,0.97072,1.19874,0.76859,0.63109,0.70249,0.56595,0.88738,1.31821,1.26248,0.000496,0.000496,0.000496
50,31079.6,0.864,0.96498,1.19881,0.77752,0.63033,0.70338,0.56647,0.88634,1.31817,1.26165,0.000298,0.000298,0.000298
