epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,11177.8,0.98963,1.23833,1.32909,0.76918,0.62348,0.69203,0.54559,0.90457,1.21307,1.3222,0.005842,0.005842,0.005842
44,11435.8,0.98033,1.21477,1.32143,0.76219,0.62948,0.69233,0.5462,0.90382,1.20859,1.32032,0.005743,0.005743,0.005743
45,11693.8,0.97298,1.20832,1.31606,0.7378,0.65207,0.69482,0.54696,0.90321,1.20624,1.31952,0.005644,0.005644,0.005644
46,11951.9,0.98419,1.21486,1.32461,0.74047,0.64489,0.69588,0.54791,0.90305,1.20507,1.31792,0.005545,0.005545,0.005545
47,12210.5,0.9724,1.19573,1.319,0.74527,0.64539,0.69696,0.5495,0.90182,1.19851,1.31623,0.005446,0.005446,0.005446
48,12468.7,0.97381,1.19373,1.31704,0.74857,0.64588,0.69673,0.54999,0.90053,1.19713,1.31405,0.005347,0.005347,0.005347
49,12727,0.96796,1.17777,1.31237,0.75918,0.63799,0.69902,0.55169,0.89992,1.19566,1.31372,0.005248,0.005248,0.005248
50,12985.5,0.96368,1.17273,1.31024,0.75456,0.6427,0.70011,0.55262,0.89752,1.19243,1.31181,0.005149,0.005149,0.005149
51,13244,0.95725,1.15952,1.30604,0.74881,0.64599,0.7005,0.55231,0.89663,1.18943,1.31168,0.00505,0.00505,0.00505
52,13503.9,0.95861,1.15392,1.30636,0.74926,0.64348,0.70079,0.5538,0.89593,1.18689,1.31101,0.004951,0.004951,0.004951
53,13762.5,0.95913,1.15235,1.30666,0.75324,0.64135,0.70117,0.55373,0.89562,1.1829,1.3107,0.004852,0.004852,0.004852
54,14021.2,0.94698,1.14124,1.29556,0.75254,0.6429,0.70133,0.55362,0.89524,1.18184,1.3097,0.004753,0.004753,0.004753
55,14280.3,0.9522,1.14562,1.29981,0.7528,0.64405,0.70245,0.55481,0.8949,1.17962,1.30872,0.004654,0.004654,0.004654
56,14538.9,0.93598,1.12739,1.29236,0.75603,0.64178,0.70347,0.55548,0.89473,1.17786,1.3079,0.004555,0.004555,0.004555
57,14798.5,0.94411,1.12463,1.29377,0.75029,0.64307,0.70356,0.55517,0.89562,1.17702,1.30853,0.004456,0.004456,0.004456
58,15058.2,0.93767,1.113,1.28948,0.76166,0.64127,0.70445,0.55608,0.89488,1.17644,1.30774,0.004357,0.004357,0.004357
59,15318.1,0.94344,1.12305,1.29532,0.74244,0.64722,0.70359,0.55576,0.89432,1.17365,1.30718,0.004258,0.004258,0.004258
60,15577.5,0.93718,1.10658,1.28416,0.75931,0.64013,0.70376,0.55586,0.89401,1.17256,1.30669,0.004159,0.004159,0.004159
61,15836.9,0.93581,1.10505,1.28948,0.7556,0.64204,0.70383,0.55618,0.89419,1.17269,1.30639,0.00406,0.00406,0.00406
62,16097,0.93736,1.09817,1.28643,0.75458,0.64192,0.70386,0.55572,0.8937,1.17306,1.30539,0.003961,0.003961,0.003961
63,16356.4,0.92525,1.07395,1.27602,0.75025,0.64532,0.70354,0.55512,0.89308,1.17189,1.30428,0.003862,0.003862,0.003862
64,16615.4,0.92539,1.08032,1.27967,0.74679,0.64821,0.70351,0.55531,0.8918,1.17114,1.30278,0.003763,0.003763,0.003763
65,16874.9,0.92311,1.06794,1.27423,0.74573,0.6515,0.70381,0.55578,0.89189,1.17157,1.30286,0.003664,0.003664,0.003664
66,17134.2,0.92042,1.06609,1.27488,0.74186,0.65362,0.70398,0.55625,0.89176,1.17174,1.30253,0.003565,0.003565,0.003565
67,17393.1,0.91149,1.05782,1.26914,0.74308,0.65219,0.70483,0.55716,0.89162,1.17133,1.30245,0.003466,0.003466,0.003466
68,17651.3,0.92476,1.06073,1.27488,0.74239,0.65504,0.70499,0.5578,0.89113,1.17078,1.30179,0.003367,0.003367,0.003367
69,17910.6,0.91926,1.05242,1.26973,0.73901,0.65663,0.70483,0.55795,0.89068,1.16983,1.3012,0.003268,0.003268,0.003268
70,18169.3,0.91375,1.05156,1.26975,0.73743,0.65983,0.70517,0.55804,0.89016,1.16913,1.30028,0.003169,0.003169,0.003169
71,18428.2,0.90478,1.04347,1.26392,0.74222,0.65685,0.70495,0.55772,0.88991,1.16918,1.29986,0.00307,0.00307,0.00307
72,18686.7,0.90443,1.04355,1.26223,0.74114,0.65717,0.70585,0.55828,0.88917,1.16885,1.29889,0.002971,0.002971,0.002971
73,18946.2,0.90423,1.03589,1.26166,0.73769,0.65842,0.70631,0.55812,0.889,1.1685,1.29886,0.002872,0.002872,0.002872
74,19204.7,0.90204,1.0301,1.26007,0.7363,0.66093,0.70674,0.5582,0.889,1.16727,1.29843,0.002773,0.002773,0.002773
75,19463.3,0.90095,1.0184,1.25721,0.73766,0.66031,0.70667,0.55831,0.88863,1.16735,1.29778,0.002674,0.002674,0.002674
76,19721.8,0.89638,1.01046,1.2528,0.73771,0.66107,0.70679,0.55873,0.88858,1.16765,1.29727,0.002575,0.002575,0.002575
77,19980.5,0.90114,1.02101,1.25699,0.7386,0.65958,0.70719,0.55946,0.88846,1.16793,1.29691,0.002476,0.002476,0.002476
78,20239.4,0.88995,1.0054,1.2516,0.74,0.66058,0.7073,0.55946,0.88854,1.16767,1.29658,0.002377,0.002377,0.002377
79,20498,0.89978,1.00534,1.25633,0.74036,0.66078,0.70817,0.55986,0.8886,1.16674,1.29658,0.002278,0.002278,0.002278
80,20756.9,0.88944,0.99665,1.25018,0.73943,0.66026,0.70875,0.56071,0.88835,1.16676,1.29604,0.002179,0.002179,0.002179
81,21016.5,0.88662,0.9942,1.2477,0.73931,0.66224,0.70906,0.56042,0.88806,1.16598,1.29572,0.00208,0.00208,0.00208
82,21275.8,0.8853,0.99146,1.24902,0.74048,0.65837,0.7093,0.56101,0.88811,1.16584,1.29537,0.001981,0.001981,0.001981
83,21534.6,0.88315,0.98554,1.24715,0.74232,0.65656,0.70963,0.56062,0.88861,1.16585,1.29564,0.001882,0.001882,0.001882
84,21793.7,0.88064,0.99134,1.24566,0.73896,0.65797,0.71034,0.56107,0.88859,1.16572,1.29532,0.001783,0.001783,0.001783
85,22052.8,0.88915,0.99318,1.24764,0.74007,0.65693,0.71028,0.56156,0.88866,1.16587,1.29532,0.001684,0.001684,0.001684
86,22312,0.87555,0.97112,1.23932,0.74181,0.65772,0.71028,0.56187,0.88893,1.1657,1.29533,0.001585,0.001585,0.001585
87,22570.9,0.8755,0.96171,1.23934,0.74398,0.65784,0.71057,0.56193,0.88926,1.16543,1.29545,0.001486,0.001486,0.001486
88,22829.6,0.87487,0.96573,1.24019,0.74442,0.65657,0.71063,0.56202,0.88978,1.16537,1.29625,0.001387,0.001387,0.001387
89,23088.5,0.87191,0.95865,1.23411,0.74502,0.65598,0.71123,0.56251,0.89008,1.16503,1.29642,0.001288,0.001288,0.001288
90,23347.4,0.86917,0.96091,1.23316,0.74637,0.65823,0.71112,0.56226,0.89019,1.16466,1.29636,0.001189,0.001189,0.001189
91,23610.8,0.80633,0.79602,1.19431,0.74735,0.65623,0.71152,0.56267,0.89041,1.16452,1.29665,0.00109,0.00109,0.00109
92,23878.1,0.80131,0.77713,1.19193,0.74763,0.65609,0.71131,0.56299,0.89063,1.16358,1.29696,0.000991,0.000991,0.000991
93,24142,0.80209,0.78098,1.19471,0.74894,0.65784,0.71113,0.5628,0.89035,1.16232,1.29681,0.000892,0.000892,0.000892
94,24406,0.79501,0.77176,1.18953,0.7491,0.65715,0.7114,0.56286,0.89034,1.16164,1.29689,0.000793,0.000793,0.000793
95,24669.9,0.78654,0.75668,1.18234,0.74978,0.65861,0.7114,0.56311,0.89009,1.16046,1.29661,0.000694,0.000694,0.000694
96,24933.6,0.79179,0.75984,1.18873,0.74923,0.65943,0.71179,0.56319,0.89031,1.15966,1.29675,0.000595,0.000595,0.000595
97,25197.4,0.79178,0.75162,1.18383,0.75635,0.65364,0.71217,0.56379,0.89043,1.1586,1.29684,0.000496,0.000496,0.000496
98,25461.6,0.77767,0.74028,1.17307,0.75533,0.65342,0.71231,0.56448,0.89067,1.15789,1.2972,0.000397,0.000397,0.000397
99,25725.8,0.78527,0.74676,1.18554,0.76046,0.6523,0.71342,0.56505,0.89099,1.15745,1.2975,0.000298,0.000298,0.000298
100,25989.5,0.77784,0.7377,1.1757,0.75805,0.65384,0.71358,0.5653,0.89098,1.1563,1.29758,0.000199,0.000199,0.000199
