epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,11134.5,1.09866,1.51722,1.30731,0.73825,0.63649,0.68097,0.53572,0.96963,1.44323,1.32255,0.005842,0.005842,0.005842
44,11394.2,1.08498,1.49407,1.3002,0.7428,0.63898,0.68451,0.53929,0.96393,1.44137,1.32027,0.005743,0.005743,0.005743
45,11654.3,1.0864,1.47644,1.29962,0.74694,0.63747,0.6864,0.54161,0.96373,1.43752,1.32077,0.005644,0.005644,0.005644
46,11914.1,1.09317,1.49402,1.30862,0.75766,0.63589,0.68649,0.54311,0.96464,1.42503,1.32025,0.005545,0.005545,0.005545
47,12174.2,1.0743,1.46834,1.30131,0.77133,0.62741,0.68781,0.54479,0.96457,1.42126,1.31993,0.005446,0.005446,0.005446
48,12434.2,1.07953,1.46784,1.29759,0.75936,0.62792,0.68991,0.54714,0.96348,1.4211,1.3179,0.005347,0.005347,0.005347
49,12693.7,1.07635,1.44522,1.29217,0.74834,0.63847,0.69111,0.54791,0.96854,1.41622,1.31947,0.005248,0.005248,0.005248
50,12953.4,1.06658,1.433,1.28941,0.75637,0.62842,0.69085,0.54797,0.96525,1.42383,1.31543,0.005149,0.005149,0.005149
51,13212.7,1.06181,1.42327,1.28744,0.76656,0.62071,0.6897,0.54661,0.9624,1.42745,1.31216,0.00505,0.00505,0.00505
52,13472.7,1.0627,1.42451,1.29029,0.76502,0.6283,0.69168,0.54808,0.96469,1.41478,1.31349,0.004951,0.004951,0.004951
53,13733.9,1.06701,1.42126,1.29178,0.75134,0.64017,0.69246,0.5492,0.9681,1.40734,1.31763,0.004852,0.004852,0.004852
54,13994.3,1.05761,1.40453,1.28335,0.74995,0.64387,0.69379,0.55009,0.96913,1.4065,1.31686,0.004753,0.004753,0.004753
55,14254.6,1.05634,1.41358,1.28659,0.76512,0.64332,0.69496,0.55132,0.96739,1.40803,1.31572,0.004654,0.004654,0.004654
56,14514,1.03433,1.38549,1.2762,0.7676,0.63588,0.69602,0.55118,0.96698,1.40571,1.31448,0.004555,0.004555,0.004555
57,14773.9,1.05143,1.38502,1.2797,0.76905,0.63484,0.69718,0.55276,0.96552,1.40865,1.31077,0.004456,0.004456,0.004456
58,15033.6,1.04008,1.37146,1.27312,0.77428,0.62979,0.6969,0.5527,0.96672,1.40519,1.31196,0.004357,0.004357,0.004357
59,15300.7,1.04371,1.37698,1.28063,0.77581,0.63238,0.69725,0.55307,0.96652,1.40559,1.31204,0.004258,0.004258,0.004258
60,15561,1.04983,1.36521,1.27142,0.77488,0.63345,0.69788,0.55341,0.96585,1.40596,1.3078,0.004159,0.004159,0.004159
61,15820.9,1.03787,1.36301,1.27401,0.77433,0.63821,0.69945,0.5552,0.96561,1.4027,1.3063,0.00406,0.00406,0.00406
62,16080.3,1.04601,1.35577,1.27175,0.77234,0.64167,0.70042,0.55581,0.96517,1.40252,1.30515,0.003961,0.003961,0.003961
63,16339.7,1.03206,1.32574,1.26285,0.76943,0.64433,0.70117,0.55683,0.96358,1.40628,1.30437,0.003862,0.003862,0.003862
64,16599.8,1.02882,1.33358,1.26598,0.76859,0.64524,0.70171,0.55791,0.96385,1.40339,1.30629,0.003763,0.003763,0.003763
65,16859.2,1.02681,1.31869,1.26077,0.77657,0.64268,0.70224,0.55824,0.96326,1.40069,1.30615,0.003664,0.003664,0.003664
66,17118.5,1.02254,1.30982,1.26063,0.76244,0.64863,0.70195,0.55867,0.96411,1.39912,1.30725,0.003565,0.003565,0.003565
67,17378.8,1.01846,1.30611,1.25982,0.76984,0.64582,0.7022,0.55897,0.96207,1.40098,1.30549,0.003466,0.003466,0.003466
68,17638.4,1.03183,1.30335,1.26198,0.77176,0.64141,0.70203,0.55875,0.96248,1.39959,1.30677,0.003367,0.003367,0.003367
69,17898.2,1.02475,1.29894,1.25942,0.77195,0.64137,0.70202,0.55814,0.96304,1.39726,1.3068,0.003268,0.003268,0.003268
70,18158.6,1.01444,1.30388,1.25719,0.76863,0.64309,0.70253,0.55796,0.96388,1.39447,1.30746,0.003169,0.003169,0.003169
71,18418.8,1.00921,1.28738,1.25167,0.77229,0.64465,0.70365,0.55992,0.9638,1.39161,1.30705,0.00307,0.00307,0.00307
72,18678.7,1.0106,1.29602,1.25238,0.77161,0.64612,0.70442,0.56009,0.96204,1.39328,1.30582,0.002971,0.002971,0.002971
73,18939,1.00752,1.27541,1.24774,0.77629,0.64415,0.70538,0.561,0.96245,1.39129,1.30587,0.002872,0.002872,0.002872
74,19198.9,1.00675,1.27396,1.24952,0.7767,0.64185,0.70479,0.5601,0.96199,1.39422,1.30479,0.002773,0.002773,0.002773
75,19458.8,1.00216,1.26604,1.24376,0.77704,0.64672,0.70539,0.56036,0.96383,1.38807,1.30824,0.002674,0.002674,0.002674
76,19720.1,1.00097,1.25724,1.24084,0.78549,0.64234,0.70581,0.561,0.96368,1.38832,1.30745,0.002575,0.002575,0.002575
77,19981.5,1.00979,1.26961,1.24944,0.78375,0.64237,0.70496,0.56012,0.96273,1.3907,1.30598,0.002476,0.002476,0.002476
78,20243.4,0.99224,1.24146,1.23726,0.78283,0.64259,0.70699,0.56185,0.96154,1.39085,1.30609,0.002377,0.002377,0.002377
79,20505.4,1.00692,1.24665,1.24383,0.77935,0.64519,0.70789,0.56259,0.96141,1.39003,1.30597,0.002278,0.002278,0.002278
80,20766.8,0.99345,1.24212,1.2376,0.78513,0.64133,0.70829,0.56312,0.96229,1.38675,1.30709,0.002179,0.002179,0.002179
81,21027.7,0.99211,1.23487,1.23982,0.77294,0.648,0.70818,0.56337,0.96073,1.3886,1.30671,0.00208,0.00208,0.00208
82,21287.6,0.98939,1.23156,1.2383,0.77477,0.64945,0.70899,0.56402,0.96314,1.384,1.30788,0.001981,0.001981,0.001981
83,21547.8,0.98679,1.21746,1.23627,0.77958,0.64848,0.70948,0.56399,0.96207,1.38632,1.3071,0.001882,0.001882,0.001882
84,21808.9,0.98871,1.22443,1.23628,0.77935,0.64904,0.70929,0.56346,0.96267,1.38348,1.30582,0.001783,0.001783,0.001783
85,22069.1,0.99414,1.22382,1.23761,0.7805,0.64679,0.70945,0.56378,0.96076,1.38686,1.3043,0.001684,0.001684,0.001684
86,22329.2,0.9748,1.19614,1.22975,0.77927,0.65112,0.70913,0.56328,0.96171,1.38338,1.30436,0.001585,0.001585,0.001585
87,22589.1,0.97407,1.18895,1.22879,0.78128,0.65044,0.70969,0.56399,0.96031,1.38393,1.30335,0.001486,0.001486,0.001486
88,22849.2,0.98012,1.19661,1.22724,0.78266,0.64925,0.70925,0.56429,0.96007,1.38545,1.30256,0.001387,0.001387,0.001387
89,23109.7,0.97723,1.19896,1.22569,0.78025,0.64934,0.70987,0.56405,0.96049,1.38541,1.3039,0.001288,0.001288,0.001288
90,23370.3,0.97658,1.19119,1.22714,0.77907,0.64925,0.70988,0.56421,0.9599,1.38714,1.30331,0.001189,0.001189,0.001189
91,23630.8,0.91159,0.98303,1.19824,0.76672,0.6556,0.70954,0.56446,0.96077,1.38679,1.30291,0.00109,0.00109,0.00109
92,23888.3,0.90367,0.95237,1.19373,0.77302,0.65315,0.70933,0.56455,0.96134,1.38745,1.304,0.000991,0.000991,0.000991
93,24145.7,0.8986,0.95892,1.18851,0.77479,0.65567,0.70974,0.56498,0.96288,1.38486,1.3048,0.000892,0.000892,0.000892
94,24403.2,0.89868,0.95002,1.19221,0.77473,0.65718,0.71042,0.56508,0.96282,1.38618,1.30491,0.000793,0.000793,0.000793
95,24661.1,0.88766,0.92531,1.18109,0.77892,0.65548,0.71107,0.56564,0.96196,1.38618,1.30448,0.000694,0.000694,0.000694
96,24918.5,0.88969,0.93251,1.18533,0.78613,0.64916,0.71112,0.56566,0.9632,1.38271,1.30633,0.000595,0.000595,0.000595
97,25176.8,0.88787,0.92498,1.18025,0.78019,0.65537,0.71122,0.56592,0.96277,1.38279,1.3057,0.000496,0.000496,0.000496
98,25437.5,0.87642,0.90783,1.17296,0.77907,0.65293,0.71208,0.56675,0.96211,1.3845,1.30626,0.000397,0.000397,0.000397
99,25698.8,0.88118,0.92121,1.18269,0.77722,0.65703,0.71234,0.5671,0.96123,1.38683,1.30564,0.000298,0.000298,0.000298
100,25959.9,0.87361,0.90533,1.17214,0.77387,0.65819,0.71261,0.5667,0.96092,1.39035,1.3045,0.000199,0.000199,0.000199
