epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,11426.2,1.17304,1.46718,0.01337,0.7472,0.65305,0.70022,0.55164,0.99056,1.35266,0.01811,0.005842,0.005842,0.005842
44,11691.5,1.15861,1.43401,0.01323,0.75143,0.65261,0.70319,0.55625,0.98842,1.3432,0.01798,0.005743,0.005743,0.005743
45,11957.2,1.15261,1.42365,0.01316,0.77565,0.64592,0.70533,0.55781,0.97965,1.34873,0.01777,0.005644,0.005644,0.005644
46,12223.2,1.1625,1.43555,0.01328,0.77897,0.64389,0.70787,0.56124,0.98229,1.33323,0.01783,0.005545,0.005545,0.005545
47,12489.4,1.14389,1.40287,0.01325,0.76747,0.65129,0.70952,0.56161,0.98447,1.32841,0.01788,0.005446,0.005446,0.005446
48,12755.5,1.14506,1.40493,0.01318,0.75587,0.65636,0.71156,0.56374,0.98149,1.32619,0.01784,0.005347,0.005347,0.005347
49,13022.7,1.14538,1.38109,0.01307,0.75537,0.65588,0.71139,0.56511,0.98094,1.32423,0.01782,0.005248,0.005248,0.005248
50,13290,1.13915,1.37433,0.01306,0.76706,0.65211,0.70958,0.56317,0.97983,1.32577,0.01778,0.005149,0.005149,0.005149
51,13559.3,1.1334,1.35844,0.01309,0.76816,0.65227,0.71186,0.56459,0.97863,1.32556,0.01774,0.00505,0.00505,0.00505
52,13827.1,1.13209,1.35594,0.01303,0.77262,0.64936,0.71328,0.56599,0.97563,1.32661,0.01768,0.004951,0.004951,0.004951
53,14093.6,1.13295,1.35805,0.0131,0.76808,0.65499,0.71243,0.56563,0.97395,1.32649,0.01766,0.004852,0.004852,0.004852
54,14366,1.1242,1.33679,0.01274,0.78179,0.64772,0.71401,0.56736,0.97317,1.32501,0.01765,0.004753,0.004753,0.004753
55,14641.7,1.12665,1.3419,0.01291,0.77352,0.65451,0.71426,0.56774,0.97128,1.32253,0.0176,0.004654,0.004654,0.004654
56,14917.2,1.1018,1.31942,0.01281,0.78178,0.64936,0.71507,0.56866,0.97003,1.32255,0.01753,0.004555,0.004555,0.004555
57,15192.7,1.11838,1.31608,0.01276,0.77426,0.65637,0.71529,0.56996,0.96637,1.32697,0.01747,0.004456,0.004456,0.004456
58,15467.3,1.10404,1.30895,0.01263,0.77137,0.65762,0.71512,0.56963,0.96488,1.32666,0.01741,0.004357,0.004357,0.004357
59,15744,1.10608,1.3074,0.01289,0.77304,0.65677,0.7152,0.56957,0.96306,1.32643,0.01737,0.004258,0.004258,0.004258
60,16024.1,1.10917,1.29302,0.01257,0.76072,0.66391,0.71516,0.57003,0.96414,1.31997,0.01739,0.004159,0.004159,0.004159
61,16301.2,1.1005,1.28822,0.01262,0.75915,0.6662,0.71606,0.57061,0.96232,1.32175,0.01735,0.00406,0.00406,0.00406
62,16575.6,1.10389,1.28648,0.01248,0.75984,0.66234,0.71654,0.57059,0.96026,1.32281,0.01731,0.003961,0.003961,0.003961
63,16850.3,1.08968,1.26205,0.01237,0.75888,0.66425,0.71684,0.57122,0.96265,1.31757,0.01737,0.003862,0.003862,0.003862
64,17123,1.08626,1.26368,0.0124,0.75242,0.66953,0.7165,0.57138,0.96242,1.31707,0.01736,0.003763,0.003763,0.003763
65,17395.3,1.08742,1.24676,0.01223,0.74929,0.66993,0.7165,0.5722,0.95925,1.32329,0.0173,0.003664,0.003664,0.003664
66,17669.9,1.08257,1.23374,0.01233,0.74785,0.67138,0.71694,0.5723,0.95881,1.32208,0.01729,0.003565,0.003565,0.003565
67,17943,1.0743,1.22967,0.01222,0.76664,0.65676,0.7172,0.57293,0.96057,1.31733,0.01731,0.003466,0.003466,0.003466
68,18216.8,1.08764,1.23602,0.01232,0.75262,0.66539,0.71738,0.57301,0.96235,1.31878,0.01736,0.003367,0.003367,0.003367
69,18490.9,1.08061,1.22814,0.01218,0.76182,0.66411,0.71787,0.57331,0.96291,1.31418,0.01737,0.003268,0.003268,0.003268
70,18764.6,1.07153,1.22343,0.01218,0.76432,0.65942,0.71732,0.57257,0.9626,1.31173,0.01734,0.003169,0.003169,0.003169
71,19038.8,1.06441,1.21287,0.01198,0.76832,0.65768,0.71805,0.57314,0.96202,1.31016,0.01734,0.00307,0.00307,0.00307
72,19317.6,1.06528,1.21535,0.01207,0.77017,0.65415,0.71895,0.57373,0.95954,1.31846,0.01723,0.002971,0.002971,0.002971
73,19597.1,1.06004,1.1988,0.01199,0.77286,0.65574,0.71982,0.57387,0.95992,1.31604,0.01724,0.002872,0.002872,0.002872
74,19874.6,1.05864,1.19512,0.01197,0.77432,0.65307,0.71891,0.57357,0.95986,1.31332,0.01722,0.002773,0.002773,0.002773
75,20155.6,1.06104,1.18536,0.01191,0.77613,0.65043,0.7202,0.57385,0.95814,1.31406,0.01721,0.002674,0.002674,0.002674
76,20436.2,1.05497,1.17623,0.01184,0.7448,0.6739,0.71908,0.5737,0.95802,1.3161,0.01722,0.002575,0.002575,0.002575
77,20717,1.05934,1.19249,0.01187,0.77181,0.65088,0.71887,0.57404,0.95658,1.31789,0.01719,0.002476,0.002476,0.002476
78,20996.6,1.04571,1.16862,0.01176,0.77832,0.6512,0.71934,0.57442,0.95663,1.3151,0.01717,0.002377,0.002377,0.002377
79,21277.4,1.05595,1.17077,0.01179,0.77639,0.65295,0.71965,0.57501,0.95536,1.31679,0.01715,0.002278,0.002278,0.002278
80,21558.1,1.04512,1.15766,0.01173,0.77364,0.65232,0.71971,0.57459,0.95441,1.31881,0.01712,0.002179,0.002179,0.002179
81,21833.2,1.04022,1.15165,0.01174,0.77468,0.65015,0.719,0.57448,0.95371,1.31913,0.01709,0.00208,0.00208,0.00208
82,22107.9,1.04174,1.14608,0.01171,0.77173,0.6531,0.72019,0.57583,0.95519,1.31456,0.01713,0.001981,0.001981,0.001981
83,22383.8,1.04171,1.13371,0.01169,0.7608,0.66098,0.72023,0.57527,0.95603,1.31229,0.01713,0.001882,0.001882,0.001882
84,22660.1,1.04043,1.14439,0.01174,0.75362,0.66906,0.72026,0.57531,0.95488,1.31427,0.0171,0.001783,0.001783,0.001783
85,22932.9,1.0459,1.14103,0.0116,0.75849,0.66833,0.72125,0.57654,0.95606,1.31013,0.0171,0.001684,0.001684,0.001684
86,23201.6,1.02706,1.11682,0.01152,0.7526,0.66674,0.72045,0.5761,0.95602,1.31167,0.01709,0.001585,0.001585,0.001585
87,23470.3,1.02915,1.1076,0.01151,0.75042,0.66934,0.72082,0.57676,0.95641,1.30717,0.01708,0.001486,0.001486,0.001486
88,23738.4,1.02708,1.11138,0.01144,0.7526,0.66767,0.72124,0.57694,0.95829,1.30324,0.01714,0.001387,0.001387,0.001387
89,24007.3,1.02698,1.11343,0.01132,0.75009,0.66566,0.72083,0.57703,0.95496,1.30715,0.01705,0.001288,0.001288,0.001288
90,24275.8,1.0272,1.10632,0.01145,0.75137,0.66708,0.72058,0.57703,0.95464,1.30544,0.01707,0.001189,0.001189,0.001189
91,24544.9,0.96519,0.88439,0.01268,0.75483,0.66812,0.72073,0.57702,0.95498,1.30202,0.01707,0.00109,0.00109,0.00109
92,24810.2,0.9533,0.86061,0.01229,0.75677,0.66805,0.7211,0.57726,0.95439,1.30141,0.01706,0.000991,0.000991,0.000991
93,25075.9,0.9528,0.87117,0.01233,0.76063,0.66524,0.72103,0.57731,0.95419,1.30047,0.01706,0.000892,0.000892,0.000892
94,25341.4,0.94491,0.85618,0.01216,0.75808,0.66656,0.72069,0.57701,0.95453,1.29824,0.01709,0.000793,0.000793,0.000793
95,25607,0.93284,0.82763,0.01194,0.77397,0.6544,0.7212,0.57734,0.95447,1.29792,0.01708,0.000694,0.000694,0.000694
96,25872.3,0.93408,0.83342,0.01198,0.77942,0.65361,0.72177,0.57773,0.95356,1.30023,0.01706,0.000595,0.000595,0.000595
97,26137.6,0.93685,0.82884,0.01194,0.78074,0.65615,0.72258,0.57904,0.95494,1.29545,0.01713,0.000496,0.000496,0.000496
98,26403,0.92306,0.81281,0.01171,0.76802,0.66476,0.7234,0.57948,0.95566,1.29333,0.01715,0.000397,0.000397,0.000397
99,26668.3,0.92623,0.81636,0.01194,0.76732,0.66444,0.72284,0.57948,0.95649,1.29341,0.01714,0.000298,0.000298,0.000298
100,26934.3,0.91805,0.80814,0.01169,0.77301,0.66339,0.72369,0.58035,0.95625,1.29411,0.01709,0.000199,0.000199,0.000199
